image_st,labels,image_rgb,percentile
images_pr_paranagua_B10_raw_059_027.tif,labels_pr_paranagua_059_027.tif,images_pr_paranagua_059_027.tif,2
images_pr_paranagua_B10_raw_031_096.tif,labels_pr_paranagua_031_096.tif,images_pr_paranagua_031_096.tif,2
images_pr_paranagua_B10_raw_054_019.tif,labels_pr_paranagua_054_019.tif,images_pr_paranagua_054_019.tif,3
images_pr_guaratuba_B10_raw_06_17.tif,labels_pr_guaratuba_06_17.tif,images_pr_guaratuba_rgb_06_17.tif,3
images_pr_paranagua_B10_raw_050_093.tif,labels_pr_paranagua_050_093.tif,images_pr_paranagua_050_093.tif,3
images_pr_paranagua_B10_raw_024_064.tif,labels_pr_paranagua_024_064.tif,images_pr_paranagua_024_064.tif,3
images_pr_paranagua_B10_raw_038_021.tif,labels_pr_paranagua_038_021.tif,images_pr_paranagua_038_021.tif,2
images_pr_paranagua_B10_raw_020_062.tif,labels_pr_paranagua_020_062.tif,images_pr_paranagua_020_062.tif,2
images_pr_paranagua_B10_raw_006_068.tif,labels_pr_paranagua_006_068.tif,images_pr_paranagua_006_068.tif,0
images_pr_paranagua_B10_raw_059_028.tif,labels_pr_paranagua_059_028.tif,images_pr_paranagua_059_028.tif,1
images_pr_paranagua_B10_raw_012_066.tif,labels_pr_paranagua_012_066.tif,images_pr_paranagua_012_066.tif,2
images_pr_paranagua_B10_raw_069_044.tif,labels_pr_paranagua_069_044.tif,images_pr_paranagua_069_044.tif,1
images_pr_paranagua_B10_raw_062_054.tif,labels_pr_paranagua_062_054.tif,images_pr_paranagua_062_054.tif,2
images_pr_paranagua_B10_raw_045_048.tif,labels_pr_paranagua_045_048.tif,images_pr_paranagua_045_048.tif,2
images_pr_paranagua_B10_raw_057_027.tif,labels_pr_paranagua_057_027.tif,images_pr_paranagua_057_027.tif,2
images_pr_paranagua_B10_raw_066_058.tif,labels_pr_paranagua_066_058.tif,images_pr_paranagua_066_058.tif,0
images_pr_paranagua_B10_raw_036_059.tif,labels_pr_paranagua_036_059.tif,images_pr_paranagua_036_059.tif,2
images_pr_paranagua_B10_raw_011_063.tif,labels_pr_paranagua_011_063.tif,images_pr_paranagua_011_063.tif,3
images_pr_paranagua_B10_raw_062_061.tif,labels_pr_paranagua_062_061.tif,images_pr_paranagua_062_061.tif,3
images_pr_paranagua_B10_raw_029_103.tif,labels_pr_paranagua_029_103.tif,images_pr_paranagua_029_103.tif,3
images_pr_paranagua_B10_raw_048_048.tif,labels_pr_paranagua_048_048.tif,images_pr_paranagua_048_048.tif,2
images_pr_paranagua_B10_raw_064_052.tif,labels_pr_paranagua_064_052.tif,images_pr_paranagua_064_052.tif,2
images_pr_guaratuba_B10_raw_23_15.tif,labels_pr_guaratuba_23_15.tif,images_pr_guaratuba_rgb_23_15.tif,1
images_pr_guaratuba_B10_raw_14_16.tif,labels_pr_guaratuba_14_16.tif,images_pr_guaratuba_rgb_14_16.tif,1
images_pr_paranagua_B10_raw_027_083.tif,labels_pr_paranagua_027_083.tif,images_pr_paranagua_027_083.tif,3
images_pr_paranagua_B10_raw_040_084.tif,labels_pr_paranagua_040_084.tif,images_pr_paranagua_040_084.tif,2
images_pr_guaratuba_B10_raw_07_04.tif,labels_pr_guaratuba_07_04.tif,images_pr_guaratuba_rgb_07_04.tif,0
images_pr_guaratuba_B10_raw_03_21.tif,labels_pr_guaratuba_03_21.tif,images_pr_guaratuba_rgb_03_21.tif,2
images_pr_paranagua_B10_raw_058_055.tif,labels_pr_paranagua_058_055.tif,images_pr_paranagua_058_055.tif,2
images_pr_guaratuba_B10_raw_12_03.tif,labels_pr_guaratuba_12_03.tif,images_pr_guaratuba_rgb_12_03.tif,1
images_pr_guaratuba_B10_raw_04_24.tif,labels_pr_guaratuba_04_24.tif,images_pr_guaratuba_rgb_04_24.tif,1
images_pr_paranagua_B10_raw_016_082.tif,labels_pr_paranagua_016_082.tif,images_pr_paranagua_016_082.tif,3
images_pr_paranagua_B10_raw_040_017.tif,labels_pr_paranagua_040_017.tif,images_pr_paranagua_040_017.tif,0
images_pr_paranagua_B10_raw_059_015.tif,labels_pr_paranagua_059_015.tif,images_pr_paranagua_059_015.tif,1
images_pr_paranagua_B10_raw_025_086.tif,labels_pr_paranagua_025_086.tif,images_pr_paranagua_025_086.tif,2
images_pr_guaratuba_B10_raw_16_14.tif,labels_pr_guaratuba_16_14.tif,images_pr_guaratuba_rgb_16_14.tif,3
images_pr_guaratuba_B10_raw_07_25.tif,labels_pr_guaratuba_07_25.tif,images_pr_guaratuba_rgb_07_25.tif,2
images_pr_paranagua_B10_raw_009_078.tif,labels_pr_paranagua_009_078.tif,images_pr_paranagua_009_078.tif,2
images_pr_paranagua_B10_raw_055_025.tif,labels_pr_paranagua_055_025.tif,images_pr_paranagua_055_025.tif,1
images_pr_paranagua_B10_raw_059_038.tif,labels_pr_paranagua_059_038.tif,images_pr_paranagua_059_038.tif,1
images_pr_paranagua_B10_raw_037_023.tif,labels_pr_paranagua_037_023.tif,images_pr_paranagua_037_023.tif,3
images_pr_guaratuba_B10_raw_20_17.tif,labels_pr_guaratuba_20_17.tif,images_pr_guaratuba_rgb_20_17.tif,1
images_pr_paranagua_B10_raw_047_023.tif,labels_pr_paranagua_047_023.tif,images_pr_paranagua_047_023.tif,0
images_pr_paranagua_B10_raw_011_062.tif,labels_pr_paranagua_011_062.tif,images_pr_paranagua_011_062.tif,3
images_pr_paranagua_B10_raw_020_090.tif,labels_pr_paranagua_020_090.tif,images_pr_paranagua_020_090.tif,1
images_pr_paranagua_B10_raw_065_048.tif,labels_pr_paranagua_065_048.tif,images_pr_paranagua_065_048.tif,3
images_pr_paranagua_B10_raw_046_087.tif,labels_pr_paranagua_046_087.tif,images_pr_paranagua_046_087.tif,2
images_pr_paranagua_B10_raw_028_090.tif,labels_pr_paranagua_028_090.tif,images_pr_paranagua_028_090.tif,0
images_pr_guaratuba_B10_raw_16_16.tif,labels_pr_guaratuba_16_16.tif,images_pr_guaratuba_rgb_16_16.tif,3
images_pr_paranagua_B10_raw_044_026.tif,labels_pr_paranagua_044_026.tif,images_pr_paranagua_044_026.tif,3
images_pr_paranagua_B10_raw_057_025.tif,labels_pr_paranagua_057_025.tif,images_pr_paranagua_057_025.tif,1
images_pr_paranagua_B10_raw_054_018.tif,labels_pr_paranagua_054_018.tif,images_pr_paranagua_054_018.tif,3
images_pr_paranagua_B10_raw_065_052.tif,labels_pr_paranagua_065_052.tif,images_pr_paranagua_065_052.tif,2
images_pr_paranagua_B10_raw_026_106.tif,labels_pr_paranagua_026_106.tif,images_pr_paranagua_026_106.tif,2
images_pr_paranagua_B10_raw_071_053.tif,labels_pr_paranagua_071_053.tif,images_pr_paranagua_071_053.tif,3
images_pr_paranagua_B10_raw_027_057.tif,labels_pr_paranagua_027_057.tif,images_pr_paranagua_027_057.tif,2
images_pr_paranagua_B10_raw_028_085.tif,labels_pr_paranagua_028_085.tif,images_pr_paranagua_028_085.tif,2
images_pr_paranagua_B10_raw_059_039.tif,labels_pr_paranagua_059_039.tif,images_pr_paranagua_059_039.tif,0
images_pr_paranagua_B10_raw_037_054.tif,labels_pr_paranagua_037_054.tif,images_pr_paranagua_037_054.tif,1
images_pr_paranagua_B10_raw_020_078.tif,labels_pr_paranagua_020_078.tif,images_pr_paranagua_020_078.tif,0
images_pr_paranagua_B10_raw_024_107.tif,labels_pr_paranagua_024_107.tif,images_pr_paranagua_024_107.tif,3
images_pr_guaratuba_B10_raw_05_13.tif,labels_pr_guaratuba_05_13.tif,images_pr_guaratuba_rgb_05_13.tif,3
images_pr_paranagua_B10_raw_011_082.tif,labels_pr_paranagua_011_082.tif,images_pr_paranagua_011_082.tif,3
images_pr_paranagua_B10_raw_037_081.tif,labels_pr_paranagua_037_081.tif,images_pr_paranagua_037_081.tif,3
images_pr_paranagua_B10_raw_019_070.tif,labels_pr_paranagua_019_070.tif,images_pr_paranagua_019_070.tif,3
images_pr_paranagua_B10_raw_021_113.tif,labels_pr_paranagua_021_113.tif,images_pr_paranagua_021_113.tif,0
images_pr_paranagua_B10_raw_047_050.tif,labels_pr_paranagua_047_050.tif,images_pr_paranagua_047_050.tif,0
images_pr_paranagua_B10_raw_065_050.tif,labels_pr_paranagua_065_050.tif,images_pr_paranagua_065_050.tif,2
images_pr_paranagua_B10_raw_070_058.tif,labels_pr_paranagua_070_058.tif,images_pr_paranagua_070_058.tif,1
images_pr_paranagua_B10_raw_059_024.tif,labels_pr_paranagua_059_024.tif,images_pr_paranagua_059_024.tif,2
images_pr_paranagua_B10_raw_067_055.tif,labels_pr_paranagua_067_055.tif,images_pr_paranagua_067_055.tif,2
images_pr_paranagua_B10_raw_010_084.tif,labels_pr_paranagua_010_084.tif,images_pr_paranagua_010_084.tif,2
images_pr_paranagua_B10_raw_039_093.tif,labels_pr_paranagua_039_093.tif,images_pr_paranagua_039_093.tif,0
images_pr_paranagua_B10_raw_022_014.tif,labels_pr_paranagua_022_014.tif,images_pr_paranagua_022_014.tif,0
images_pr_paranagua_B10_raw_044_009.tif,labels_pr_paranagua_044_009.tif,images_pr_paranagua_044_009.tif,0
images_pr_paranagua_B10_raw_048_046.tif,labels_pr_paranagua_048_046.tif,images_pr_paranagua_048_046.tif,1
images_pr_paranagua_B10_raw_076_048.tif,labels_pr_paranagua_076_048.tif,images_pr_paranagua_076_048.tif,2
images_pr_guaratuba_B10_raw_10_01.tif,labels_pr_guaratuba_10_01.tif,images_pr_guaratuba_rgb_10_01.tif,2
images_pr_guaratuba_B10_raw_09_06.tif,labels_pr_guaratuba_09_06.tif,images_pr_guaratuba_rgb_09_06.tif,1
images_pr_paranagua_B10_raw_004_064.tif,labels_pr_paranagua_004_064.tif,images_pr_paranagua_004_064.tif,0
images_pr_guaratuba_B10_raw_11_05.tif,labels_pr_guaratuba_11_05.tif,images_pr_guaratuba_rgb_11_05.tif,3
images_pr_paranagua_B10_raw_061_044.tif,labels_pr_paranagua_061_044.tif,images_pr_paranagua_061_044.tif,1
images_pr_paranagua_B10_raw_021_101.tif,labels_pr_paranagua_021_101.tif,images_pr_paranagua_021_101.tif,0
images_pr_paranagua_B10_raw_066_048.tif,labels_pr_paranagua_066_048.tif,images_pr_paranagua_066_048.tif,1
images_pr_paranagua_B10_raw_029_090.tif,labels_pr_paranagua_029_090.tif,images_pr_paranagua_029_090.tif,2
images_pr_paranagua_B10_raw_032_014.tif,labels_pr_paranagua_032_014.tif,images_pr_paranagua_032_014.tif,1
images_pr_paranagua_B10_raw_021_070.tif,labels_pr_paranagua_021_070.tif,images_pr_paranagua_021_070.tif,1
images_pr_paranagua_B10_raw_062_063.tif,labels_pr_paranagua_062_063.tif,images_pr_paranagua_062_063.tif,1
images_pr_paranagua_B10_raw_059_023.tif,labels_pr_paranagua_059_023.tif,images_pr_paranagua_059_023.tif,2
images_pr_paranagua_B10_raw_024_076.tif,labels_pr_paranagua_024_076.tif,images_pr_paranagua_024_076.tif,3
images_pr_paranagua_B10_raw_044_057.tif,labels_pr_paranagua_044_057.tif,images_pr_paranagua_044_057.tif,3
images_pr_paranagua_B10_raw_035_013.tif,labels_pr_paranagua_035_013.tif,images_pr_paranagua_035_013.tif,2
images_pr_paranagua_B10_raw_066_064.tif,labels_pr_paranagua_066_064.tif,images_pr_paranagua_066_064.tif,2
images_pr_guaratuba_B10_raw_04_12.tif,labels_pr_guaratuba_04_12.tif,images_pr_guaratuba_rgb_04_12.tif,0
images_pr_paranagua_B10_raw_061_059.tif,labels_pr_paranagua_061_059.tif,images_pr_paranagua_061_059.tif,3
images_pr_paranagua_B10_raw_031_068.tif,labels_pr_paranagua_031_068.tif,images_pr_paranagua_031_068.tif,1
images_pr_paranagua_B10_raw_013_066.tif,labels_pr_paranagua_013_066.tif,images_pr_paranagua_013_066.tif,3
images_pr_paranagua_B10_raw_056_014.tif,labels_pr_paranagua_056_014.tif,images_pr_paranagua_056_014.tif,2
images_pr_paranagua_B10_raw_009_080.tif,labels_pr_paranagua_009_080.tif,images_pr_paranagua_009_080.tif,2
images_pr_paranagua_B10_raw_031_008.tif,labels_pr_paranagua_031_008.tif,images_pr_paranagua_031_008.tif,0
images_pr_guaratuba_B10_raw_15_11.tif,labels_pr_guaratuba_15_11.tif,images_pr_guaratuba_rgb_15_11.tif,2
images_pr_paranagua_B10_raw_034_083.tif,labels_pr_paranagua_034_083.tif,images_pr_paranagua_034_083.tif,0
images_pr_paranagua_B10_raw_066_051.tif,labels_pr_paranagua_066_051.tif,images_pr_paranagua_066_051.tif,2
images_pr_paranagua_B10_raw_036_066.tif,labels_pr_paranagua_036_066.tif,images_pr_paranagua_036_066.tif,2
images_pr_paranagua_B10_raw_040_021.tif,labels_pr_paranagua_040_021.tif,images_pr_paranagua_040_021.tif,3
images_pr_paranagua_B10_raw_046_024.tif,labels_pr_paranagua_046_024.tif,images_pr_paranagua_046_024.tif,3
images_pr_paranagua_B10_raw_065_069.tif,labels_pr_paranagua_065_069.tif,images_pr_paranagua_065_069.tif,0
images_pr_paranagua_B10_raw_031_058.tif,labels_pr_paranagua_031_058.tif,images_pr_paranagua_031_058.tif,2
images_pr_paranagua_B10_raw_033_084.tif,labels_pr_paranagua_033_084.tif,images_pr_paranagua_033_084.tif,1
images_pr_guaratuba_B10_raw_14_03.tif,labels_pr_guaratuba_14_03.tif,images_pr_guaratuba_rgb_14_03.tif,2
images_pr_paranagua_B10_raw_047_025.tif,labels_pr_paranagua_047_025.tif,images_pr_paranagua_047_025.tif,0
images_pr_paranagua_B10_raw_072_050.tif,labels_pr_paranagua_072_050.tif,images_pr_paranagua_072_050.tif,2
images_pr_paranagua_B10_raw_031_084.tif,labels_pr_paranagua_031_084.tif,images_pr_paranagua_031_084.tif,3
images_pr_guaratuba_B10_raw_17_09.tif,labels_pr_guaratuba_17_09.tif,images_pr_guaratuba_rgb_17_09.tif,2
images_pr_guaratuba_B10_raw_18_19.tif,labels_pr_guaratuba_18_19.tif,images_pr_guaratuba_rgb_18_19.tif,0
images_pr_paranagua_B10_raw_028_052.tif,labels_pr_paranagua_028_052.tif,images_pr_paranagua_028_052.tif,3
images_pr_paranagua_B10_raw_041_019.tif,labels_pr_paranagua_041_019.tif,images_pr_paranagua_041_019.tif,3
images_pr_paranagua_B10_raw_037_022.tif,labels_pr_paranagua_037_022.tif,images_pr_paranagua_037_022.tif,0
images_pr_paranagua_B10_raw_061_049.tif,labels_pr_paranagua_061_049.tif,images_pr_paranagua_061_049.tif,0
images_pr_paranagua_B10_raw_044_027.tif,labels_pr_paranagua_044_027.tif,images_pr_paranagua_044_027.tif,2
images_pr_paranagua_B10_raw_040_098.tif,labels_pr_paranagua_040_098.tif,images_pr_paranagua_040_098.tif,2
images_pr_paranagua_B10_raw_030_085.tif,labels_pr_paranagua_030_085.tif,images_pr_paranagua_030_085.tif,2
images_pr_paranagua_B10_raw_028_053.tif,labels_pr_paranagua_028_053.tif,images_pr_paranagua_028_053.tif,1
images_pr_paranagua_B10_raw_035_014.tif,labels_pr_paranagua_035_014.tif,images_pr_paranagua_035_014.tif,0
images_pr_guaratuba_B10_raw_07_12.tif,labels_pr_guaratuba_07_12.tif,images_pr_guaratuba_rgb_07_12.tif,3
images_pr_paranagua_B10_raw_020_072.tif,labels_pr_paranagua_020_072.tif,images_pr_paranagua_020_072.tif,3
images_pr_paranagua_B10_raw_063_030.tif,labels_pr_paranagua_063_030.tif,images_pr_paranagua_063_030.tif,3
images_pr_paranagua_B10_raw_049_051.tif,labels_pr_paranagua_049_051.tif,images_pr_paranagua_049_051.tif,2
images_pr_paranagua_B10_raw_045_016.tif,labels_pr_paranagua_045_016.tif,images_pr_paranagua_045_016.tif,0
images_pr_guaratuba_B10_raw_17_10.tif,labels_pr_guaratuba_17_10.tif,images_pr_guaratuba_rgb_17_10.tif,2
images_pr_paranagua_B10_raw_053_037.tif,labels_pr_paranagua_053_037.tif,images_pr_paranagua_053_037.tif,0
images_pr_paranagua_B10_raw_060_020.tif,labels_pr_paranagua_060_020.tif,images_pr_paranagua_060_020.tif,0
images_pr_guaratuba_B10_raw_13_15.tif,labels_pr_guaratuba_13_15.tif,images_pr_guaratuba_rgb_13_15.tif,0
images_pr_paranagua_B10_raw_012_064.tif,labels_pr_paranagua_012_064.tif,images_pr_paranagua_012_064.tif,3
images_pr_paranagua_B10_raw_037_063.tif,labels_pr_paranagua_037_063.tif,images_pr_paranagua_037_063.tif,1
images_pr_guaratuba_B10_raw_10_23.tif,labels_pr_guaratuba_10_23.tif,images_pr_guaratuba_rgb_10_23.tif,3
images_pr_guaratuba_B10_raw_09_23.tif,labels_pr_guaratuba_09_23.tif,images_pr_guaratuba_rgb_09_23.tif,3
images_pr_paranagua_B10_raw_058_053.tif,labels_pr_paranagua_058_053.tif,images_pr_paranagua_058_053.tif,0
images_pr_paranagua_B10_raw_038_010.tif,labels_pr_paranagua_038_010.tif,images_pr_paranagua_038_010.tif,3
images_pr_guaratuba_B10_raw_08_23.tif,labels_pr_guaratuba_08_23.tif,images_pr_guaratuba_rgb_08_23.tif,0
images_pr_guaratuba_B10_raw_10_27.tif,labels_pr_guaratuba_10_27.tif,images_pr_guaratuba_rgb_10_27.tif,0
images_pr_paranagua_B10_raw_042_013.tif,labels_pr_paranagua_042_013.tif,images_pr_paranagua_042_013.tif,2
images_pr_paranagua_B10_raw_069_050.tif,labels_pr_paranagua_069_050.tif,images_pr_paranagua_069_050.tif,2
images_pr_paranagua_B10_raw_015_060.tif,labels_pr_paranagua_015_060.tif,images_pr_paranagua_015_060.tif,3
images_pr_paranagua_B10_raw_038_062.tif,labels_pr_paranagua_038_062.tif,images_pr_paranagua_038_062.tif,2
images_pr_paranagua_B10_raw_058_017.tif,labels_pr_paranagua_058_017.tif,images_pr_paranagua_058_017.tif,2
images_pr_paranagua_B10_raw_024_062.tif,labels_pr_paranagua_024_062.tif,images_pr_paranagua_024_062.tif,2
images_pr_paranagua_B10_raw_011_061.tif,labels_pr_paranagua_011_061.tif,images_pr_paranagua_011_061.tif,2
images_pr_paranagua_B10_raw_045_027.tif,labels_pr_paranagua_045_027.tif,images_pr_paranagua_045_027.tif,3
images_pr_paranagua_B10_raw_011_064.tif,labels_pr_paranagua_011_064.tif,images_pr_paranagua_011_064.tif,3
images_pr_paranagua_B10_raw_066_063.tif,labels_pr_paranagua_066_063.tif,images_pr_paranagua_066_063.tif,0
images_pr_paranagua_B10_raw_019_072.tif,labels_pr_paranagua_019_072.tif,images_pr_paranagua_019_072.tif,3
images_pr_paranagua_B10_raw_035_010.tif,labels_pr_paranagua_035_010.tif,images_pr_paranagua_035_010.tif,1
images_pr_paranagua_B10_raw_048_042.tif,labels_pr_paranagua_048_042.tif,images_pr_paranagua_048_042.tif,2
images_pr_paranagua_B10_raw_066_070.tif,labels_pr_paranagua_066_070.tif,images_pr_paranagua_066_070.tif,2
images_pr_paranagua_B10_raw_045_028.tif,labels_pr_paranagua_045_028.tif,images_pr_paranagua_045_028.tif,2
images_pr_paranagua_B10_raw_036_014.tif,labels_pr_paranagua_036_014.tif,images_pr_paranagua_036_014.tif,1
images_pr_paranagua_B10_raw_072_053.tif,labels_pr_paranagua_072_053.tif,images_pr_paranagua_072_053.tif,1
images_pr_paranagua_B10_raw_063_066.tif,labels_pr_paranagua_063_066.tif,images_pr_paranagua_063_066.tif,1
images_pr_paranagua_B10_raw_014_060.tif,labels_pr_paranagua_014_060.tif,images_pr_paranagua_014_060.tif,3
images_pr_paranagua_B10_raw_061_043.tif,labels_pr_paranagua_061_043.tif,images_pr_paranagua_061_043.tif,0
images_pr_paranagua_B10_raw_048_034.tif,labels_pr_paranagua_048_034.tif,images_pr_paranagua_048_034.tif,0
images_pr_paranagua_B10_raw_014_081.tif,labels_pr_paranagua_014_081.tif,images_pr_paranagua_014_081.tif,3
images_pr_paranagua_B10_raw_039_024.tif,labels_pr_paranagua_039_024.tif,images_pr_paranagua_039_024.tif,0
images_pr_paranagua_B10_raw_069_052.tif,labels_pr_paranagua_069_052.tif,images_pr_paranagua_069_052.tif,2
images_pr_paranagua_B10_raw_024_094.tif,labels_pr_paranagua_024_094.tif,images_pr_paranagua_024_094.tif,2
images_pr_paranagua_B10_raw_021_111.tif,labels_pr_paranagua_021_111.tif,images_pr_paranagua_021_111.tif,3
images_pr_paranagua_B10_raw_059_051.tif,labels_pr_paranagua_059_051.tif,images_pr_paranagua_059_051.tif,0
images_pr_paranagua_B10_raw_031_103.tif,labels_pr_paranagua_031_103.tif,images_pr_paranagua_031_103.tif,2
images_pr_paranagua_B10_raw_029_085.tif,labels_pr_paranagua_029_085.tif,images_pr_paranagua_029_085.tif,3
images_pr_paranagua_B10_raw_040_020.tif,labels_pr_paranagua_040_020.tif,images_pr_paranagua_040_020.tif,3
images_pr_paranagua_B10_raw_074_053.tif,labels_pr_paranagua_074_053.tif,images_pr_paranagua_074_053.tif,1
images_pr_paranagua_B10_raw_031_010.tif,labels_pr_paranagua_031_010.tif,images_pr_paranagua_031_010.tif,1
images_pr_paranagua_B10_raw_029_081.tif,labels_pr_paranagua_029_081.tif,images_pr_paranagua_029_081.tif,0
images_pr_paranagua_B10_raw_013_058.tif,labels_pr_paranagua_013_058.tif,images_pr_paranagua_013_058.tif,3
images_pr_paranagua_B10_raw_036_003.tif,labels_pr_paranagua_036_003.tif,images_pr_paranagua_036_003.tif,0
images_pr_paranagua_B10_raw_021_085.tif,labels_pr_paranagua_021_085.tif,images_pr_paranagua_021_085.tif,1
images_pr_paranagua_B10_raw_031_083.tif,labels_pr_paranagua_031_083.tif,images_pr_paranagua_031_083.tif,3
images_pr_paranagua_B10_raw_026_054.tif,labels_pr_paranagua_026_054.tif,images_pr_paranagua_026_054.tif,1
images_pr_paranagua_B10_raw_033_099.tif,labels_pr_paranagua_033_099.tif,images_pr_paranagua_033_099.tif,1
images_pr_guaratuba_B10_raw_06_22.tif,labels_pr_guaratuba_06_22.tif,images_pr_guaratuba_rgb_06_22.tif,2
images_pr_paranagua_B10_raw_042_012.tif,labels_pr_paranagua_042_012.tif,images_pr_paranagua_042_012.tif,3
images_pr_paranagua_B10_raw_051_059.tif,labels_pr_paranagua_051_059.tif,images_pr_paranagua_051_059.tif,1
images_pr_paranagua_B10_raw_060_032.tif,labels_pr_paranagua_060_032.tif,images_pr_paranagua_060_032.tif,1
images_pr_paranagua_B10_raw_020_111.tif,labels_pr_paranagua_020_111.tif,images_pr_paranagua_020_111.tif,2
images_pr_paranagua_B10_raw_030_064.tif,labels_pr_paranagua_030_064.tif,images_pr_paranagua_030_064.tif,0
images_pr_guaratuba_B10_raw_15_09.tif,labels_pr_guaratuba_15_09.tif,images_pr_guaratuba_rgb_15_09.tif,3
images_pr_paranagua_B10_raw_018_090.tif,labels_pr_paranagua_018_090.tif,images_pr_paranagua_018_090.tif,2
images_pr_paranagua_B10_raw_042_024.tif,labels_pr_paranagua_042_024.tif,images_pr_paranagua_042_024.tif,2
images_pr_paranagua_B10_raw_039_097.tif,labels_pr_paranagua_039_097.tif,images_pr_paranagua_039_097.tif,0
images_pr_paranagua_B10_raw_044_094.tif,labels_pr_paranagua_044_094.tif,images_pr_paranagua_044_094.tif,0
images_pr_paranagua_B10_raw_028_101.tif,labels_pr_paranagua_028_101.tif,images_pr_paranagua_028_101.tif,1
images_pr_guaratuba_B10_raw_17_17.tif,labels_pr_guaratuba_17_17.tif,images_pr_guaratuba_rgb_17_17.tif,3
images_pr_paranagua_B10_raw_031_087.tif,labels_pr_paranagua_031_087.tif,images_pr_paranagua_031_087.tif,0
images_pr_guaratuba_B10_raw_09_16.tif,labels_pr_guaratuba_09_16.tif,images_pr_guaratuba_rgb_09_16.tif,3
images_pr_paranagua_B10_raw_011_077.tif,labels_pr_paranagua_011_077.tif,images_pr_paranagua_011_077.tif,2
images_pr_paranagua_B10_raw_027_085.tif,labels_pr_paranagua_027_085.tif,images_pr_paranagua_027_085.tif,2
images_pr_guaratuba_B10_raw_15_08.tif,labels_pr_guaratuba_15_08.tif,images_pr_guaratuba_rgb_15_08.tif,3
images_pr_paranagua_B10_raw_057_006.tif,labels_pr_paranagua_057_006.tif,images_pr_paranagua_057_006.tif,0
images_pr_guaratuba_B10_raw_09_19.tif,labels_pr_guaratuba_09_19.tif,images_pr_guaratuba_rgb_09_19.tif,3
images_pr_paranagua_B10_raw_026_050.tif,labels_pr_paranagua_026_050.tif,images_pr_paranagua_026_050.tif,2
images_pr_guaratuba_B10_raw_12_09.tif,labels_pr_guaratuba_12_09.tif,images_pr_guaratuba_rgb_12_09.tif,0
images_pr_paranagua_B10_raw_023_063.tif,labels_pr_paranagua_023_063.tif,images_pr_paranagua_023_063.tif,3
images_pr_paranagua_B10_raw_064_064.tif,labels_pr_paranagua_064_064.tif,images_pr_paranagua_064_064.tif,2
images_pr_paranagua_B10_raw_066_066.tif,labels_pr_paranagua_066_066.tif,images_pr_paranagua_066_066.tif,1
images_pr_paranagua_B10_raw_017_073.tif,labels_pr_paranagua_017_073.tif,images_pr_paranagua_017_073.tif,2
images_pr_paranagua_B10_raw_029_007.tif,labels_pr_paranagua_029_007.tif,images_pr_paranagua_029_007.tif,1
images_pr_paranagua_B10_raw_066_030.tif,labels_pr_paranagua_066_030.tif,images_pr_paranagua_066_030.tif,1
images_pr_paranagua_B10_raw_020_109.tif,labels_pr_paranagua_020_109.tif,images_pr_paranagua_020_109.tif,3
images_pr_paranagua_B10_raw_054_017.tif,labels_pr_paranagua_054_017.tif,images_pr_paranagua_054_017.tif,1
images_pr_guaratuba_B10_raw_16_13.tif,labels_pr_guaratuba_16_13.tif,images_pr_guaratuba_rgb_16_13.tif,2
images_pr_paranagua_B10_raw_057_018.tif,labels_pr_paranagua_057_018.tif,images_pr_paranagua_057_018.tif,3
images_pr_paranagua_B10_raw_054_013.tif,labels_pr_paranagua_054_013.tif,images_pr_paranagua_054_013.tif,3
images_pr_paranagua_B10_raw_027_050.tif,labels_pr_paranagua_027_050.tif,images_pr_paranagua_027_050.tif,3
images_pr_guaratuba_B10_raw_15_18.tif,labels_pr_guaratuba_15_18.tif,images_pr_guaratuba_rgb_15_18.tif,1
images_pr_paranagua_B10_raw_073_050.tif,labels_pr_paranagua_073_050.tif,images_pr_paranagua_073_050.tif,3
images_pr_paranagua_B10_raw_012_061.tif,labels_pr_paranagua_012_061.tif,images_pr_paranagua_012_061.tif,3
images_pr_paranagua_B10_raw_069_042.tif,labels_pr_paranagua_069_042.tif,images_pr_paranagua_069_042.tif,0
images_pr_paranagua_B10_raw_016_066.tif,labels_pr_paranagua_016_066.tif,images_pr_paranagua_016_066.tif,1
images_pr_paranagua_B10_raw_031_090.tif,labels_pr_paranagua_031_090.tif,images_pr_paranagua_031_090.tif,2
images_pr_paranagua_B10_raw_033_008.tif,labels_pr_paranagua_033_008.tif,images_pr_paranagua_033_008.tif,0
images_pr_paranagua_B10_raw_062_053.tif,labels_pr_paranagua_062_053.tif,images_pr_paranagua_062_053.tif,1
images_pr_paranagua_B10_raw_018_070.tif,labels_pr_paranagua_018_070.tif,images_pr_paranagua_018_070.tif,3
images_pr_paranagua_B10_raw_064_056.tif,labels_pr_paranagua_064_056.tif,images_pr_paranagua_064_056.tif,0
images_pr_paranagua_B10_raw_039_006.tif,labels_pr_paranagua_039_006.tif,images_pr_paranagua_039_006.tif,0
images_pr_guaratuba_B10_raw_17_06.tif,labels_pr_guaratuba_17_06.tif,images_pr_guaratuba_rgb_17_06.tif,1
images_pr_guaratuba_B10_raw_12_04.tif,labels_pr_guaratuba_12_04.tif,images_pr_guaratuba_rgb_12_04.tif,1
images_pr_paranagua_B10_raw_049_021.tif,labels_pr_paranagua_049_021.tif,images_pr_paranagua_049_021.tif,0
